6.3144 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1366, 768]. Using actual size
30.0479 	EXP 	New trial (rep=0, index=4): OrderedDict([('name', 'thumb middle adduction')])
30.0608 	EXP 	text: autoDraw = False
30.0608 	EXP 	polygon: autoDraw = False
30.0608 	EXP 	diode: autoDraw = False
30.0608 	EXP 	text: text = 'thumb middle adduction'
30.0608 	EXP 	text: autoDraw = True
32.0603 	EXP 	text: autoDraw = False
32.0781 	EXP 	polygon: autoDraw = True
32.0781 	EXP 	diode: autoDraw = True
34.0456 	EXP 	New trial (rep=1, index=0): OrderedDict([('name', 'fist')])
34.0780 	EXP 	text: autoDraw = False
34.0780 	EXP 	polygon: autoDraw = False
34.0780 	EXP 	diode: autoDraw = False
34.0780 	EXP 	text: text = 'fist'
34.0780 	EXP 	text: autoDraw = True
36.0605 	EXP 	text: autoDraw = False
36.0781 	EXP 	polygon: autoDraw = True
36.0781 	EXP 	diode: autoDraw = True
38.0454 	EXP 	New trial (rep=1, index=1): OrderedDict([('name', 'wrist flection - left')])
38.0781 	EXP 	text: autoDraw = False
38.0781 	EXP 	polygon: autoDraw = False
38.0781 	EXP 	diode: autoDraw = False
38.0781 	EXP 	text: text = 'wrist flection - left'
38.0781 	EXP 	text: autoDraw = True
40.0607 	EXP 	text: autoDraw = False
40.0775 	EXP 	polygon: autoDraw = True
40.0775 	EXP 	diode: autoDraw = True
42.0448 	EXP 	New trial (rep=1, index=2): OrderedDict([('name', 'wrist extension - right')])
42.0775 	EXP 	text: autoDraw = False
42.0775 	EXP 	polygon: autoDraw = False
42.0775 	EXP 	diode: autoDraw = False
42.0775 	EXP 	text: text = 'wrist extension - right'
42.0775 	EXP 	text: autoDraw = True
44.0606 	EXP 	text: autoDraw = False
44.0773 	EXP 	polygon: autoDraw = True
44.0773 	EXP 	diode: autoDraw = True
46.0454 	EXP 	New trial (rep=1, index=3): OrderedDict([('name', '4-5 finger contration')])
46.0774 	EXP 	text: autoDraw = False
46.0774 	EXP 	polygon: autoDraw = False
46.0774 	EXP 	diode: autoDraw = False
46.0774 	EXP 	text: text = '4-5 finger contration'
46.0774 	EXP 	text: autoDraw = True
48.0608 	EXP 	text: autoDraw = False
48.0772 	EXP 	polygon: autoDraw = True
48.0772 	EXP 	diode: autoDraw = True
50.0450 	EXP 	New trial (rep=1, index=4): OrderedDict([('name', 'wrist extension - right')])
50.0779 	EXP 	text: autoDraw = False
50.0779 	EXP 	polygon: autoDraw = False
50.0779 	EXP 	diode: autoDraw = False
50.0779 	EXP 	text: text = 'wrist extension - right'
50.0779 	EXP 	text: autoDraw = True
52.0606 	EXP 	text: autoDraw = False
52.0773 	EXP 	polygon: autoDraw = True
52.0773 	EXP 	diode: autoDraw = True
54.0605 	EXP 	text: autoDraw = False
54.0605 	EXP 	polygon: autoDraw = False
54.0605 	EXP 	diode: autoDraw = False
54.0605 	EXP 	text_2: autoDraw = True
64.0614 	DATA 	Keypress: escape
64.0863 	EXP 	window1: mouseVisible = True
