23.4383 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1366, 768]. Using actual size
26.3135 	EXP 	Created polygon = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-1.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='polygon', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
26.3164 	EXP 	Created diode = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-2.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='diode', opacity=1.0, ori=array(0.), pos=array([-0.6, -0.4]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
26.3493 	EXP 	info_1: autoDraw = True
28.1179 	DATA 	Keypress: lalt
182.0542 	DATA 	Keypress: space
182.1188 	EXP 	Imported trials.csv as conditions, 5 conditions, 1 params
182.1313 	EXP 	Created sequence: fullRandom, trialTypes=5, nReps=2, seed=None
182.1320 	EXP 	New trial (rep=0, index=0): OrderedDict([('name', 'wrist flection - left')])
182.1582 	EXP 	info_1: autoDraw = False
182.1582 	EXP 	text: text = 'wrist flection - left'
182.1582 	EXP 	text: autoDraw = True
184.1534 	EXP 	text: autoDraw = False
184.2585 	EXP 	polygon: autoDraw = True
184.2585 	EXP 	diode: autoDraw = True
186.0561 	EXP 	New trial (rep=0, index=1): OrderedDict([('name', 'wrist flection - left')])
186.0657 	EXP 	text: autoDraw = False
186.0657 	EXP 	polygon: autoDraw = False
186.0657 	EXP 	diode: autoDraw = False
186.0657 	EXP 	text: text = 'wrist flection - left'
186.0657 	EXP 	text: autoDraw = True
188.0701 	EXP 	text: autoDraw = False
188.0819 	EXP 	polygon: autoDraw = True
188.0819 	EXP 	diode: autoDraw = True
190.0546 	EXP 	New trial (rep=0, index=2): OrderedDict([('name', 'thumb middle adduction')])
190.0810 	EXP 	polygon: autoDraw = False
190.0810 	EXP 	diode: autoDraw = False
190.0810 	EXP 	text: autoDraw = False
190.0810 	EXP 	polygon: autoDraw = False
190.0810 	EXP 	diode: autoDraw = False
190.0810 	EXP 	text: text = 'thumb middle adduction'
190.0810 	EXP 	text: autoDraw = True
192.0639 	EXP 	text: autoDraw = False
192.0863 	EXP 	polygon: autoDraw = True
192.0863 	EXP 	diode: autoDraw = True
194.0711 	EXP 	New trial (rep=0, index=3): OrderedDict([('name', 'thumb middle adduction')])
194.0823 	EXP 	text: autoDraw = False
194.0823 	EXP 	polygon: autoDraw = False
194.0823 	EXP 	diode: autoDraw = False
194.0823 	EXP 	text: text = 'thumb middle adduction'
194.0823 	EXP 	text: autoDraw = True
196.0869 	EXP 	text: autoDraw = False
196.0961 	EXP 	polygon: autoDraw = True
196.0961 	EXP 	diode: autoDraw = True
198.0707 	EXP 	New trial (rep=0, index=4): OrderedDict([('name', 'wrist extension - right')])
198.0997 	EXP 	text: autoDraw = False
198.0997 	EXP 	polygon: autoDraw = False
198.0997 	EXP 	diode: autoDraw = False
198.0997 	EXP 	text: text = 'wrist extension - right'
198.0997 	EXP 	text: autoDraw = True
200.0772 	EXP 	text: autoDraw = False
200.1026 	EXP 	polygon: autoDraw = True
200.1026 	EXP 	diode: autoDraw = True
202.0646 	EXP 	New trial (rep=1, index=0): OrderedDict([('name', 'fist')])
202.0792 	EXP 	text: autoDraw = False
202.0792 	EXP 	polygon: autoDraw = False
202.0792 	EXP 	diode: autoDraw = False
202.0792 	EXP 	text: text = 'fist'
202.0792 	EXP 	text: autoDraw = True
204.0593 	EXP 	text: autoDraw = False
204.0950 	EXP 	polygon: autoDraw = True
204.0950 	EXP 	diode: autoDraw = True
206.0715 	EXP 	New trial (rep=1, index=1): OrderedDict([('name', 'fist')])
206.0804 	EXP 	text: autoDraw = False
206.0804 	EXP 	polygon: autoDraw = False
206.0804 	EXP 	diode: autoDraw = False
206.0804 	EXP 	text: text = 'fist'
206.0804 	EXP 	text: autoDraw = True
208.0770 	EXP 	text: autoDraw = False
208.1022 	EXP 	polygon: autoDraw = True
208.1022 	EXP 	diode: autoDraw = True
210.0582 	EXP 	New trial (rep=1, index=2): OrderedDict([('name', 'wrist extension - right')])
210.0833 	EXP 	text: autoDraw = False
210.0833 	EXP 	polygon: autoDraw = False
210.0833 	EXP 	diode: autoDraw = False
210.0833 	EXP 	text: text = 'wrist extension - right'
210.0833 	EXP 	text: autoDraw = True
212.0764 	EXP 	text: autoDraw = False
212.0764 	EXP 	polygon: autoDraw = True
212.0764 	EXP 	diode: autoDraw = True
214.0528 	EXP 	New trial (rep=1, index=3): OrderedDict([('name', '4-5 finger contration')])
214.0709 	EXP 	polygon: autoDraw = False
214.0709 	EXP 	diode: autoDraw = False
214.0709 	EXP 	text: autoDraw = False
214.0709 	EXP 	polygon: autoDraw = False
214.0709 	EXP 	diode: autoDraw = False
214.0709 	EXP 	text: text = '4-5 finger contration'
214.0709 	EXP 	text: autoDraw = True
216.0696 	EXP 	text: autoDraw = False
216.0860 	EXP 	polygon: autoDraw = True
216.0860 	EXP 	diode: autoDraw = True
218.0536 	EXP 	New trial (rep=1, index=4): OrderedDict([('name', '4-5 finger contration')])
218.0702 	EXP 	polygon: autoDraw = False
218.0702 	EXP 	diode: autoDraw = False
218.0702 	EXP 	text: autoDraw = False
218.0702 	EXP 	polygon: autoDraw = False
218.0702 	EXP 	diode: autoDraw = False
218.0702 	EXP 	text: text = '4-5 finger contration'
218.0702 	EXP 	text: autoDraw = True
220.0691 	EXP 	text: autoDraw = False
220.0869 	EXP 	polygon: autoDraw = True
220.0869 	EXP 	diode: autoDraw = True
222.0698 	EXP 	polygon: autoDraw = False
222.0698 	EXP 	diode: autoDraw = False
222.0698 	EXP 	text: autoDraw = False
222.0698 	EXP 	polygon: autoDraw = False
222.0698 	EXP 	diode: autoDraw = False
222.0698 	EXP 	text_2: autoDraw = True
235.5859 	DATA 	Keypress: space
235.5951 	EXP 	Imported trials.csv as conditions, 5 conditions, 1 params
235.5956 	EXP 	Created sequence: fullRandom, trialTypes=5, nReps=3, seed=None
235.5961 	EXP 	New trial (rep=0, index=0): OrderedDict([('name', '4-5 finger contration')])
235.6051 	EXP 	text_2: autoDraw = False
235.6051 	EXP 	text: text = '4-5 finger contration'
235.6051 	EXP 	text: autoDraw = True
237.6090 	EXP 	text: autoDraw = False
237.6090 	EXP 	polygon: autoDraw = True
237.6090 	EXP 	diode: autoDraw = True
239.5852 	EXP 	New trial (rep=0, index=1): OrderedDict([('name', 'thumb middle adduction')])
239.6068 	EXP 	polygon: autoDraw = False
239.6068 	EXP 	diode: autoDraw = False
239.6068 	EXP 	text: autoDraw = False
239.6068 	EXP 	polygon: autoDraw = False
239.6068 	EXP 	diode: autoDraw = False
239.6068 	EXP 	text: text = 'thumb middle adduction'
239.6068 	EXP 	text: autoDraw = True
241.6011 	EXP 	text: autoDraw = False
241.6122 	EXP 	polygon: autoDraw = True
241.6122 	EXP 	diode: autoDraw = True
243.5788 	EXP 	New trial (rep=0, index=2): OrderedDict([('name', 'wrist extension - right')])
243.6026 	EXP 	polygon: autoDraw = False
243.6026 	EXP 	diode: autoDraw = False
243.6026 	EXP 	text: autoDraw = False
243.6026 	EXP 	polygon: autoDraw = False
243.6026 	EXP 	diode: autoDraw = False
243.6026 	EXP 	text: text = 'wrist extension - right'
243.6026 	EXP 	text: autoDraw = True
245.5849 	EXP 	text: autoDraw = False
245.6020 	EXP 	polygon: autoDraw = True
245.6020 	EXP 	diode: autoDraw = True
247.5698 	EXP 	New trial (rep=0, index=3): OrderedDict([('name', 'wrist flection - left')])
247.5902 	EXP 	polygon: autoDraw = False
247.5902 	EXP 	diode: autoDraw = False
247.5902 	EXP 	text: autoDraw = False
247.5902 	EXP 	polygon: autoDraw = False
247.5902 	EXP 	diode: autoDraw = False
247.5902 	EXP 	text: text = 'wrist flection - left'
247.5902 	EXP 	text: autoDraw = True
249.5768 	EXP 	text: autoDraw = False
249.6006 	EXP 	polygon: autoDraw = True
249.6006 	EXP 	diode: autoDraw = True
251.5600 	EXP 	New trial (rep=0, index=4): OrderedDict([('name', 'wrist extension - right')])
251.5806 	EXP 	polygon: autoDraw = False
251.5806 	EXP 	diode: autoDraw = False
251.5806 	EXP 	text: autoDraw = False
251.5806 	EXP 	polygon: autoDraw = False
251.5806 	EXP 	diode: autoDraw = False
251.5806 	EXP 	text: text = 'wrist extension - right'
251.5806 	EXP 	text: autoDraw = True
253.5751 	EXP 	text: autoDraw = False
253.5751 	EXP 	polygon: autoDraw = True
253.5751 	EXP 	diode: autoDraw = True
255.5686 	EXP 	New trial (rep=1, index=0): OrderedDict([('name', 'fist')])
255.5797 	EXP 	polygon: autoDraw = False
255.5797 	EXP 	diode: autoDraw = False
255.5797 	EXP 	text: autoDraw = False
255.5797 	EXP 	polygon: autoDraw = False
255.5797 	EXP 	diode: autoDraw = False
255.5797 	EXP 	text: text = 'fist'
255.5797 	EXP 	text: autoDraw = True
257.5767 	EXP 	text: autoDraw = False
257.5767 	EXP 	polygon: autoDraw = True
257.5767 	EXP 	diode: autoDraw = True
259.5687 	EXP 	New trial (rep=1, index=1): OrderedDict([('name', 'fist')])
259.5779 	EXP 	polygon: autoDraw = False
259.5779 	EXP 	diode: autoDraw = False
259.5779 	EXP 	text: autoDraw = False
259.5779 	EXP 	polygon: autoDraw = False
259.5779 	EXP 	diode: autoDraw = False
259.5779 	EXP 	text: text = 'fist'
259.5779 	EXP 	text: autoDraw = True
261.5761 	EXP 	text: autoDraw = False
261.6004 	EXP 	polygon: autoDraw = True
261.6004 	EXP 	diode: autoDraw = True
263.5681 	EXP 	New trial (rep=1, index=2): OrderedDict([('name', 'wrist flection - left')])
263.5880 	EXP 	polygon: autoDraw = False
263.5880 	EXP 	diode: autoDraw = False
263.5880 	EXP 	text: autoDraw = False
263.5880 	EXP 	polygon: autoDraw = False
263.5880 	EXP 	diode: autoDraw = False
263.5880 	EXP 	text: text = 'wrist flection - left'
263.5880 	EXP 	text: autoDraw = True
265.5768 	EXP 	text: autoDraw = False
265.6002 	EXP 	polygon: autoDraw = True
265.6002 	EXP 	diode: autoDraw = True
266.8345 	DATA 	Keypress: escape
271.6543 	EXP 	window1: mouseVisible = True
